protocol_seed,bsc,query_index,target_id,method,decision,certified,direct_output,heuristic_reuse,cache_reuse,candidate_bank_index,candidate_original_id,candidate_cosine,candidate_verifier_good,candidate_identity_match,false_certification,bad_reuse,fallback_used,completion_bank_index,completion_original_id,completion_cosine,completion_verifier_good,completion_identity_match,protocol_bits,protocol_forward_bits,protocol_reverse_bits,fallback_bits,completion_forward_bits,completion_bits,audit_bits,attempts,logical_round_trips
4108815543219190477,0.0,2,1000051,split256_256,certify,1,0,0,1,2,1000051,0.9447141911744628,1,1,0,0,0,2,1000051,0.9447141911744628,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,3,1000057,split256_256,certify,1,0,0,1,3,1000057,0.9013850739839939,1,1,0,0,0,3,1000057,0.9013850739839939,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,4,1000061,split256_256,certify,1,0,0,1,4,1000061,0.8511311310762404,1,1,0,0,0,4,1000061,0.8511311310762404,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,5,1000062,split256_256,certify,1,0,0,1,5,1000062,0.9234240286589186,1,1,0,0,0,5,1000062,0.9234240286589186,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,6,1000087,split256_256,certify,1,0,0,1,7,1000087,0.8995014693815208,1,1,0,0,0,7,1000087,0.8995014693815208,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,7,1000108,split256_256,certify,1,0,0,1,9,1000108,0.8846940112275342,1,1,0,0,0,9,1000108,0.8846940112275342,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,8,1000191,split256_256,semantic_refresh,0,0,0,0,15,1000191,0.8078459512263083,1,1,0,0,1,15,,0.9998866125109831,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,9,1000226,split256_256,semantic_refresh,0,0,0,0,19,1000226,0.8288728617710643,1,1,0,0,1,19,,0.9999140711467978,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,10,1000254,split256_256,certify,1,0,0,1,22,1000254,0.9727509912897285,1,1,0,0,0,22,1000254,0.9727509912897285,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,11,1000259,split256_256,semantic_refresh,0,0,0,0,23,1000259,0.8543667010756827,1,1,0,0,1,23,,0.9998887393639112,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,12,1000277,split256_256,certify,1,0,0,1,25,1000277,0.8854047908081115,1,1,0,0,0,25,1000277,0.8854047908081115,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,13,1000279,split256_256,certify,1,0,0,1,26,1000279,0.8965203027711439,1,1,0,0,0,26,1000279,0.8965203027711439,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,14,1000332,split256_256,certify,1,0,0,1,30,1000332,0.9270678929461929,1,1,0,0,0,30,1000332,0.9270678929461929,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,15,1000345,split256_256,certify,1,0,0,1,32,1000345,0.9017071135792568,1,1,0,0,0,32,1000345,0.9017071135792568,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,16,1000372,split256_256,certify,1,0,0,1,34,1000372,0.9040368611819363,1,1,0,0,0,34,1000372,0.9040368611819363,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,17,1000415,split256_256,certify,1,0,0,1,36,1000415,0.9357465477840955,1,1,0,0,0,36,1000415,0.9357465477840955,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,18,1000421,split256_256,semantic_refresh,0,0,0,0,37,1000421,0.9172796644230764,1,1,0,0,1,37,,0.9999443605945997,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,19,1000446,split256_256,certify,1,0,0,1,39,1000446,0.9547261298777052,1,1,0,0,0,39,1000446,0.9547261298777052,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,20,1000471,split256_256,certify,1,0,0,1,41,1000471,0.9086960622387941,1,1,0,0,0,41,1000471,0.9086960622387941,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,21,1000476,split256_256,certify,1,0,0,1,43,1000476,0.9280543289311375,1,1,0,0,0,43,1000476,0.9280543289311375,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,22,1000494,split256_256,certify,1,0,0,1,45,1000494,0.9500057957666903,1,1,0,0,0,45,1000494,0.9500057957666903,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,23,1000496,split256_256,semantic_refresh,0,0,0,0,46,1000496,0.799554852362719,1,1,0,0,1,46,,0.9999451647659485,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,24,1000525,split256_256,semantic_refresh,0,0,0,0,49,1000525,0.8432690406016774,1,1,0,0,1,49,,0.9999592508615709,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,25,1000534,split256_256,semantic_refresh,0,0,0,0,491,1005152,0.5835800840524665,0,0,0,0,1,51,,0.9999559159141187,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,26,1000589,split256_256,semantic_refresh,0,0,0,0,52,1000589,0.847962163476601,1,1,0,0,1,52,,0.9999012856350327,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,27,1000590,split256_256,certify,1,0,0,1,53,1000590,0.9600869642798624,1,1,0,0,0,53,1000590,0.9600869642798624,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,28,1000626,split256_256,certify,1,0,0,1,55,1000626,0.8962355186841774,1,1,0,0,0,55,1000626,0.8962355186841774,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,29,1000636,split256_256,certify,1,0,0,1,59,1000636,0.9669823155582422,1,1,0,0,0,59,1000636,0.9669823155582422,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,30,1000646,split256_256,semantic_refresh,0,0,0,0,60,1000646,0.89939707692577,1,1,0,0,1,60,,0.999956282040504,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,31,1000682,split256_256,certify,1,0,0,1,63,1000682,0.9127134639217236,1,1,0,0,0,63,1000682,0.9127134639217236,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,32,1000739,split256_256,certify,1,0,0,1,68,1000739,0.9391971805986027,1,1,0,0,0,68,1000739,0.9391971805986027,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,33,1000753,split256_256,semantic_refresh,0,0,0,0,69,1000753,0.9127439995220819,1,1,0,0,1,69,,0.9998127473221096,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,34,1000756,split256_256,semantic_refresh,0,0,0,0,127,1001204,0.8222396647134984,1,0,0,0,1,127,,0.9998805579310507,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,35,1000764,split256_256,certify,1,0,0,1,71,1000764,0.9124259973122042,1,1,0,0,0,71,1000764,0.9124259973122042,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,36,1000774,split256_256,certify,1,0,0,1,74,1000774,0.8957938262580237,1,1,0,0,0,74,1000774,0.8957938262580237,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,37,1000793,split256_256,semantic_refresh,0,0,0,0,78,1000793,0.9184500031612253,1,1,0,0,1,78,,0.9999096107532952,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,38,1000816,split256_256,semantic_refresh,0,0,0,0,83,1000816,0.8415876212434434,1,1,0,0,1,83,,0.9998642572131975,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,39,1000821,split256_256,certify,1,0,0,1,84,1000821,0.9274018127828914,1,1,0,0,0,84,1000821,0.9274018127828914,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,40,1000860,split256_256,semantic_refresh,0,0,0,0,85,1000860,0.8538473461575598,1,1,0,0,1,85,,0.9999225195680681,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,41,1000864,split256_256,semantic_refresh,0,0,0,0,86,1000864,0.8260301401265813,1,1,0,0,1,86,,0.9999135681584047,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,42,1000870,split256_256,semantic_refresh,0,0,0,0,87,1000870,0.8643781991319897,1,1,0,0,1,87,,0.999920869302596,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,43,1000878,split256_256,certify,1,0,0,1,89,1000878,0.9937457596932886,1,1,0,0,0,89,1000878,0.9937457596932886,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,44,1000889,split256_256,certify,1,0,0,1,90,1000889,0.9224384322979854,1,1,0,0,0,90,1000889,0.9224384322979854,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,45,1000890,split256_256,semantic_refresh,0,0,0,0,17,1000223,0.6975195704162982,0,0,0,0,1,91,,0.9999073428280797,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,46,1000908,split256_256,certify,1,0,0,1,93,1000908,0.9366717703144054,1,1,0,0,0,93,1000908,0.9366717703144054,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,47,1001052,split256_256,certify,1,0,0,1,107,1001052,0.9221764092885252,1,1,0,0,0,107,1001052,0.9221764092885252,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,48,1001071,split256_256,semantic_refresh,0,0,0,0,5,1000062,0.673508356943558,0,0,0,0,1,109,,0.9999083781443734,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,49,1001107,split256_256,certify,1,0,0,1,111,1001107,0.8732171754149642,1,1,0,0,0,111,1001107,0.8732171754149642,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,50,1001133,split256_256,semantic_refresh,0,0,0,0,114,1001133,0.8662016607012175,1,1,0,0,1,114,,0.9999558667147254,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,51,1001146,split256_256,certify,1,0,0,1,116,1001146,0.9446469610888708,1,1,0,0,0,116,1001146,0.9446469610888708,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,52,1001159,split256_256,certify,1,0,0,1,118,1001159,0.9489449878627128,1,1,0,0,0,118,1001159,0.9489449878627128,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,53,1001168,split256_256,certify,1,0,0,1,120,1001168,0.9571179888451329,1,1,0,0,0,120,1001168,0.9571179888451329,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,54,1001172,split256_256,certify,1,0,0,1,121,1001172,0.9352159564355309,1,1,0,0,0,121,1001172,0.9352159564355309,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,55,1001175,split256_256,semantic_refresh,0,0,0,0,505,1005291,0.788036089154416,1,0,0,0,1,122,,0.999875033672831,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,56,1001184,split256_256,certify,1,0,0,1,123,1001184,0.8966659573158635,1,1,0,0,0,123,1001184,0.8966659573158635,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,57,1001190,split256_256,certify,1,0,0,1,124,1001190,0.9318292679597828,1,1,0,0,0,124,1001190,0.9318292679597828,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,58,1001193,split256_256,semantic_refresh,0,0,0,0,125,1001193,0.8849417782227761,1,1,0,0,1,125,,0.9999279163158428,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,59,1001218,split256_256,semantic_refresh,0,0,0,0,128,1001218,0.8825509439210586,1,1,0,0,1,128,,0.9999200041771239,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,60,1001252,split256_256,certify,1,0,0,1,133,1001252,0.8920813449733059,1,1,0,0,0,133,1001252,0.8920813449733059,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,61,1001266,split256_256,certify,1,0,0,1,134,1001266,0.8997938552065758,1,1,0,0,0,134,1001266,0.8997938552065758,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,62,1001267,split256_256,certify,1,0,0,1,135,1001267,0.8967794543619176,1,1,0,0,0,135,1001267,0.8967794543619176,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,63,1001268,split256_256,semantic_refresh,0,0,0,0,136,1001268,0.907771488641645,1,1,0,0,1,136,,0.9998962674344352,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,64,1001274,split256_256,certify,1,0,0,1,137,1001274,0.9586509573273324,1,1,0,0,0,137,1001274,0.9586509573273324,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,65,1001300,split256_256,semantic_refresh,0,0,0,0,139,1001300,0.8954213539633149,1,1,0,0,1,139,,0.9998919162824322,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,66,1001341,split256_256,certify,1,0,0,1,143,1001341,0.9280842683429051,1,1,0,0,0,143,1001341,0.9280842683429051,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,67,1001361,split256_256,certify,1,0,0,1,144,1001361,0.9227600573928663,1,1,0,0,0,144,1001361,0.9227600573928663,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,68,1001408,split256_256,semantic_refresh,0,0,0,0,146,1001408,0.8885566102743334,1,1,0,0,1,146,,0.9999273605403234,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,69,1001414,split256_256,semantic_refresh,0,0,0,0,147,1001414,0.8764382593994646,1,1,0,0,1,147,,0.9998153009224042,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,70,1001415,split256_256,certify,1,0,0,1,148,1001415,0.9329543769721471,1,1,0,0,0,148,1001415,0.9329543769721471,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,71,1001429,split256_256,certify,1,0,0,1,149,1001429,0.9926401077504712,1,1,0,0,0,149,1001429,0.9926401077504712,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,72,1001460,split256_256,certify,1,0,0,1,152,1001460,0.9117411978258265,1,1,0,0,0,152,1001460,0.9117411978258265,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,73,1001470,split256_256,certify,1,0,0,1,153,1001470,0.9220704555856921,1,1,0,0,0,153,1001470,0.9220704555856921,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,74,1001485,split256_256,certify,1,0,0,1,155,1001485,0.9768346670583553,1,1,0,0,0,155,1001485,0.9768346670583553,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,75,1001487,split256_256,certify,1,0,0,1,156,1001487,0.9465331989495058,1,1,0,0,0,156,1001487,0.9465331989495058,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,76,1001492,split256_256,semantic_refresh,0,0,0,0,158,1001492,0.8855417131913782,1,1,0,0,1,158,,0.9998813772478835,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,77,1001498,split256_256,certify,1,0,0,1,159,1001498,0.8503647644115849,1,1,0,0,0,159,1001498,0.8503647644115849,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,78,1001515,split256_256,certify,1,0,0,1,161,1001515,0.9081702303895509,1,1,0,0,0,161,1001515,0.9081702303895509,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,79,1001538,split256_256,semantic_refresh,0,0,0,0,165,1001538,0.8419214761147469,1,1,0,0,1,165,,0.9999562432967963,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,80,1001548,split256_256,certify,1,0,0,1,166,1001548,0.9626977434920461,1,1,0,0,0,166,1001548,0.9626977434920461,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,81,1001558,split256_256,certify,1,0,0,1,167,1001558,0.896603008715728,1,1,0,0,0,167,1001558,0.896603008715728,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,82,1001634,split256_256,certify,1,0,0,1,173,1001634,0.9589503706156938,1,1,0,0,0,173,1001634,0.9589503706156938,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,83,1001665,split256_256,semantic_refresh,0,0,0,0,176,1001665,0.8805306801803492,1,1,0,0,1,176,,0.9999413532383559,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,84,1001676,split256_256,semantic_refresh,0,0,0,0,804,1008075,0.7273857324667595,0,0,0,0,1,177,,0.99994281953542,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,85,1001707,split256_256,semantic_refresh,0,0,0,0,181,1001707,0.8852495344921977,1,1,0,0,1,181,,0.9998664077836856,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,86,1001744,split256_256,certify,1,0,0,1,183,1001744,0.871001121852369,1,1,0,0,0,183,1001744,0.871001121852369,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,87,1001746,split256_256,certify,1,0,0,1,184,1001746,0.8715820680186935,1,1,0,0,0,184,1001746,0.8715820680186935,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,88,1001771,split256_256,certify,1,0,0,1,186,1001771,0.8559526783485365,1,1,0,0,0,186,1001771,0.8559526783485365,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,89,1001772,split256_256,semantic_refresh,0,0,0,0,187,1001772,0.7806701013868907,1,1,0,0,1,187,,0.9999464858795883,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,90,1001781,split256_256,semantic_refresh,0,0,0,0,450,1004668,0.7697342605553867,0,0,0,0,1,189,,0.9998834287523777,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,91,1001793,split256_256,certify,1,0,0,1,191,1001793,0.8734366958580828,1,1,0,0,0,191,1001793,0.8734366958580828,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,92,1001813,split256_256,certify,1,0,0,1,192,1001813,0.8494064761541416,1,1,0,0,0,192,1001813,0.8494064761541416,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,93,1001823,split256_256,semantic_refresh,0,0,0,0,196,1001823,0.7781630381119201,1,1,0,0,1,196,,0.9999531724641643,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,94,1001849,split256_256,certify,1,0,0,1,198,1001849,0.9087891835817696,1,1,0,0,0,198,1001849,0.9087891835817696,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,95,1001852,split256_256,semantic_refresh,0,0,0,0,199,1001852,0.7756276519753611,1,1,0,0,1,199,,0.9999075218769866,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,96,1001868,split256_256,certify,1,0,0,1,200,1001868,0.8824859587480497,1,1,0,0,0,200,1001868,0.8824859587480497,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,97,1001872,split256_256,semantic_refresh,0,0,0,0,202,1001872,0.8755497698111169,1,1,0,0,1,202,,0.9999402698529679,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,98,1001890,split256_256,semantic_refresh,0,0,0,0,203,1001890,0.9041399468261369,1,1,0,0,1,203,,0.999946176863983,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,99,1001894,split256_256,certify,1,0,0,1,205,1001894,0.9331530713362963,1,1,0,0,0,205,1001894,0.9331530713362963,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,100,1001914,split256_256,semantic_refresh,0,0,0,0,207,1001914,0.8837942992324007,1,1,0,0,1,207,,0.999928321302956,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,101,1001924,split256_256,certify,1,0,0,1,209,1001924,0.9235690059961108,1,1,0,0,0,209,1001924,0.9235690059961108,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,102,1001944,split256_256,certify,1,0,0,1,211,1001944,0.8733528168407568,1,1,0,0,0,211,1001944,0.8733528168407568,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,103,1001954,split256_256,certify,1,0,0,1,212,1001954,0.940965644267006,1,1,0,0,0,212,1001954,0.940965644267006,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,104,1001958,split256_256,semantic_refresh,0,0,0,0,213,1001958,0.77600974396133,1,1,0,0,1,213,,0.9999505656269716,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,105,1001959,split256_256,certify,1,0,0,1,214,1001959,0.9253553584213254,1,1,0,0,0,214,1001959,0.9253553584213254,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,106,1001960,split256_256,certify,1,0,0,1,215,1001960,0.9242742778772671,1,1,0,0,0,215,1001960,0.9242742778772671,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,107,1001987,split256_256,certify,1,0,0,1,219,1001987,0.9104390209857879,1,1,0,0,0,219,1001987,0.9104390209857879,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,108,1002102,split256_256,certify,1,0,0,1,231,1002102,0.9026796547091078,1,1,0,0,0,231,1002102,0.9026796547091078,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,109,1002133,split256_256,semantic_refresh,0,0,0,0,979,1009778,0.5817992091696883,0,0,0,0,1,233,,0.9999524070519534,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,110,1002179,split256_256,certify,1,0,0,1,235,1002179,0.9061151935354002,1,1,0,0,0,235,1002179,0.9061151935354002,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,111,1002183,split256_256,semantic_refresh,0,0,0,0,236,1002183,0.8764830743805837,1,1,0,0,1,236,,0.9999287514361911,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,112,1002194,split256_256,certify,1,0,0,1,237,1002194,0.9121241768035372,1,1,0,0,0,237,1002194,0.9121241768035372,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,113,1002210,split256_256,semantic_refresh,0,0,0,0,239,1002210,0.8609570590055731,1,1,0,0,1,239,,0.9999442721554168,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,114,1002212,split256_256,certify,1,0,0,1,240,1002212,0.915820133362633,1,1,0,0,0,240,1002212,0.915820133362633,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,115,1002219,split256_256,certify,1,0,0,1,241,1002219,0.908685110272414,1,1,0,0,0,241,1002219,0.908685110272414,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,116,1002233,split256_256,certify,1,0,0,1,243,1002233,0.8784952737689633,1,1,0,0,0,243,1002233,0.8784952737689633,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,117,1002237,split256_256,certify,1,0,0,1,244,1002237,0.9738550018482147,1,1,0,0,0,244,1002237,0.9738550018482147,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,118,1002305,split256_256,certify,1,0,0,1,251,1002305,0.8879455838359984,1,1,0,0,0,251,1002305,0.8879455838359984,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,119,1002339,split256_256,certify,1,0,0,1,252,1002339,0.9753169607678096,1,1,0,0,0,252,1002339,0.9753169607678096,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,120,1002343,split256_256,certify,1,0,0,1,253,1002343,0.9253755836878221,1,1,0,0,0,253,1002343,0.9253755836878221,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,121,1002345,split256_256,certify,1,0,0,1,254,1002345,0.8970244894727541,1,1,0,0,0,254,1002345,0.8970244894727541,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,122,1002416,split256_256,certify,1,0,0,1,258,1002416,0.9199667799586726,1,1,0,0,0,258,1002416,0.9199667799586726,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,123,1002446,split256_256,certify,1,0,0,1,259,1002446,0.9747890929051293,1,1,0,0,0,259,1002446,0.9747890929051293,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,124,1002470,split256_256,certify,1,0,0,1,261,1002470,0.9258013736326212,1,1,0,0,0,261,1002470,0.9258013736326212,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,125,1002503,split256_256,semantic_refresh,0,0,0,0,265,1002503,0.8999440901029597,1,1,0,0,1,265,,0.9998898033889264,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,126,1002505,split256_256,certify,1,0,0,1,266,1002505,0.8997853428067344,1,1,0,0,0,266,1002505,0.8997853428067344,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,127,1002516,split256_256,certify,1,0,0,1,267,1002516,0.9398339729465677,1,1,0,0,0,267,1002516,0.9398339729465677,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,128,1002587,split256_256,semantic_refresh,0,0,0,0,272,1002587,0.875914919272902,1,1,0,0,1,272,,0.999963645268888,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,129,1002641,split256_256,certify,1,0,0,1,274,1002641,0.9548449744140562,1,1,0,0,0,274,1002641,0.9548449744140562,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,130,1002658,split256_256,certify,1,0,0,1,276,1002658,0.908690645145652,1,1,0,0,0,276,1002658,0.908690645145652,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,131,1002665,split256_256,semantic_refresh,0,0,0,0,256,1002399,0.6676844281597625,0,0,0,0,1,277,,0.9999139202343882,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,132,1002704,split256_256,certify,1,0,0,1,280,1002704,0.9427451156127028,1,1,0,0,0,280,1002704,0.9427451156127028,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,133,1002740,split256_256,certify,1,0,0,1,281,1002740,0.8602549660048973,1,1,0,0,0,281,1002740,0.8602549660048973,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,134,1002752,split256_256,certify,1,0,0,1,282,1002752,0.9256352897559449,1,1,0,0,0,282,1002752,0.9256352897559449,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,135,1002756,split256_256,certify,1,0,0,1,283,1002756,0.9126326979660884,1,1,0,0,0,283,1002756,0.9126326979660884,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,136,1002830,split256_256,semantic_refresh,0,0,0,0,289,1002830,0.8493423117721273,1,1,0,0,1,289,,0.9999202309170673,1,,1432,1008,424,4272,5280,5704,256,1,2
4108815543219190477,0.0,137,1002853,split256_256,certify,1,0,0,1,292,1002853,0.9276862069705736,1,1,0,0,0,292,1002853,0.9276862069705736,1,1,1432,1008,424,0,1008,1432,256,1,2
4108815543219190477,0.0,138,1002857,split256_256,certify,1,0,0,1,293,1002857,0.8896727792739619,1,1,0,0,0,293,1002857,0.8896727792739619,1,1,1432,1008,424,0,1008,1432,256,1,2
